"ï..internet","netdome","abortion","buyamer","condoms1","deathpen","goodeduc","gun","marijuan","moreinc","politics","pollut","sexmarr","liberal","age","educ","emplmerg","income","sex","citysize"
"1590",2,1,6,4,6,6,3,1,3,5,5,5,6,NA,25,6,4,NA,1,3
"1591",2,1,6,4,4,4,4,1,4,5,4,5,5,3,36,4,4,14,2,4
"1592",1,1,6,1,6,1,1,1,4,5,6,6,6,5,41,5,1,10,1,4
"1593",1,2,4,4,5,5,3,2,2,4,2,4,2,2,29,4,1,11,2,3
"1594",1,3,4,6,3,4,3,3,3,4,4,3,1,2,51,5,1,5,1,2
"1595",1,6,6,6,6,6,6,6,1,6,6,6,6,3,79,1,4,3,2,1
"1596",1,1,6,3,5,6,5,1,4,4,5,6,4,2,73,4,3,14,1,4
"1597",1,5,5,5,5,6,2,4,4,5,4,3,2,4,29,3,1,11,2,2
"1598",2,1,2,4,3,5,3,2,1,5,1,1,1,2,42,6,1,NA,1,1
"1599",1,5,4,5,2,4,1,3,1,1,2,5,3,4,70,1,3,7,1,4
"1600",1,2,1,5,1,4,4,1,2,2,5,4,1,2,53,5,1,6,2,1
"1601",1,5,1,5,6,6,5,1,6,5,2,4,1,2,27,3,4,3,2,2
"1602",1,2,1,4,4,6,1,4,6,6,1,2,1,NA,28,2,1,NA,1,2
"1603",1,6,1,6,6,5,3,1,1,4,2,5,4,2,87,1,3,2,2,2
"1604",1,6,1,6,1,1,5,4,1,2,2,4,1,3,72,3,4,5,2,3
"1605",1,6,1,3,1,6,4,1,1,1,1,3,1,2,73,3,4,2,2,3
"1606",1,4,4,4,2,2,3,2,3,4,2,4,3,3,48,4,1,4,2,2
"1607",1,1,4,3,3,4,2,5,4,4,1,3,2,2,40,4,1,15,2,1
"1608",1,1,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,3,25,4,1,10,2,1
"1609",1,6,1,6,1,6,1,1,6,1,6,6,1,2,82,2,3,2,2,4
"1610",1,2,5,4,2,6,3,4,3,5,1,3,1,2,32,4,1,5,1,3
"1611",1,3,1,5,4,3,3,1,1,4,1,5,1,NA,47,5,2,NA,2,2
"1612",2,2,1,4,2,1,1,5,1,6,2,6,1,3,64,5,3,6,1,3
"1613",1,2,4,5,4,5,2,1,4,4,3,3,3,2,48,4,1,15,2,3
"1614",2,2,2,5,2,4,2,2,1,5,3,4,1,2,44,4,2,11,2,2
"1615",1,4,6,5,4,4,5,3,5,4,1,5,5,3,46,4,1,12,2,3
"1616",1,1,6,3,2,5,4,1,1,6,4,4,3,4,34,3,1,5,1,3
"1617",1,6,2,5,3,6,4,1,1,4,1,2,3,2,50,5,2,4,2,2
"1618",2,1,3,6,3,6,3,4,1,6,3,4,1,3,34,3,1,4,1,1
"1619",1,4,4,6,6,2,4,4,6,5,5,4,1,3,39,3,1,3,2,3
"1620",2,1,6,1,2,5,2,1,4,4,6,5,5,4,53,6,1,15,1,2
"1621",1,6,1,6,2,1,3,1,1,1,4,3,1,3,72,3,4,9,2,4
"1622",1,1,4,1,4,5,2,1,4,6,1,3,3,3,26,4,4,10,2,4
"1623",1,3,1,5,1,5,5,1,1,3,2,5,1,3,37,5,1,7,2,3
"1624",1,6,1,4,5,6,3,6,4,5,4,3,1,NA,41,2,4,NA,1,2
"1625",2,2,6,4,4,6,4,1,1,6,4,2,2,2,45,5,1,13,2,2
"1626",1,1,1,6,1,1,1,1,1,2,1,1,1,3,57,3,1,6,1,2
"1627",1,2,4,6,5,5,3,3,1,5,2,4,1,2,47,4,1,9,2,1
"1628",1,1,3,5,5,5,4,3,5,5,4,4,5,3,25,4,1,4,2,1
"1629",1,3,1,3,1,5,4,1,4,3,5,3,1,2,66,6,1,6,2,2
"1630",1,6,5,5,6,5,4,3,4,6,3,5,4,3,66,4,3,10,1,3
"1631",2,1,5,4,5,6,3,5,2,5,2,5,1,2,24,5,2,5,1,1
"1632",1,1,1,5,4,1,3,1,3,1,2,5,1,3,59,4,4,10,2,4
"1633",1,5,1,4,2,5,4,5,4,4,2,4,1,3,40,2,1,6,1,2
"1634",1,4,4,5,1,6,2,2,5,5,5,2,3,3,32,3,1,8,2,3
"1635",2,2,1,5,1,1,2,3,3,4,3,4,2,2,41,6,2,11,2,3
"1636",2,4,1,5,1,1,2,1,1,2,2,2,1,2,32,4,1,6,2,1
"1637",1,3,4,4,2,6,6,6,1,6,2,1,1,2,68,4,3,12,1,4
"1638",1,5,2,5,4,5,1,2,4,5,3,4,4,3,51,4,1,10,1,4
"1639",1,2,4,4,4,4,4,4,2,3,2,4,1,2,34,4,1,12,1,2
"1640",1,1,NA,1,6,1,1,1,4,4,1,6,6,2,27,2,1,NA,2,3
"1641",1,2,1,3,1,4,3,4,1,5,4,2,1,2,41,5,4,15,2,4
"1642",1,3,6,6,4,4,5,2,1,3,2,4,2,4,45,3,4,12,2,1
"1643",1,5,2,4,4,5,2,1,1,5,1,5,1,1,46,6,1,NA,2,1
"1644",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,55,3,1,9,1,4
"1645",1,6,2,1,6,3,1,1,1,6,1,6,6,3,66,3,4,2,1,4
"1646",2,1,6,6,5,6,1,2,3,5,1,6,2,3,44,6,1,8,2,1
"1647",1,3,5,5,3,6,2,3,1,1,1,4,1,3,64,3,3,8,1,2
"1648",1,4,1,4,2,5,4,4,1,4,3,3,1,3,56,2,1,6,1,1
"1649",1,5,5,6,5,1,1,1,1,1,4,5,1,4,69,3,3,8,2,3
"1650",1,6,2,4,2,4,3,3,3,4,3,4,1,2,43,3,1,15,1,3
"1651",1,2,6,4,6,6,4,5,6,5,5,6,2,2,45,4,2,7,2,4
"1652",2,4,5,3,4,6,4,1,3,5,3,3,3,3,42,6,1,12,1,3
"1653",2,1,3,1,5,6,1,1,5,6,5,6,1,3,24,5,1,5,2,3
"1654",1,1,2,1,6,1,3,2,6,5,6,6,6,3,70,3,3,3,2,3
"1655",2,1,6,4,5,5,2,2,5,6,5,6,5,4,30,4,2,1,2,1
"1656",1,1,1,3,1,1,5,1,1,3,6,5,1,4,45,2,4,2,2,2
"1657",1,6,1,6,1,6,5,6,1,6,1,1,1,1,38,2,1,3,2,1
"1658",1,1,6,1,6,6,6,6,1,6,3,6,6,2,24,3,1,10,2,2
"1659",2,1,1,NA,NA,6,4,5,1,4,6,NA,1,2,33,6,1,12,1,1
"1660",1,6,1,1,1,1,1,1,1,1,1,1,1,3,42,3,1,2,1,2
"1661",1,6,6,5,5,6,2,1,5,3,5,2,1,2,63,5,1,8,1,3
"1662",1,1,1,1,6,6,6,6,1,6,6,1,1,3,48,2,1,11,2,2
"1663",1,4,1,6,1,4,2,2,1,2,2,4,1,2,65,3,3,3,1,3
"1664",1,4,4,4,6,5,2,1,1,3,3,6,4,1,35,4,4,5,2,3
"1665",1,5,1,4,4,4,4,3,1,NA,1,4,1,2,53,3,1,3,1,2
"1666",1,3,6,4,4,5,2,1,1,5,1,4,4,2,34,4,1,NA,2,4
"1667",2,1,5,5,4,5,4,1,1,2,3,5,2,4,66,4,3,10,1,4
"1668",1,1,5,5,1,2,2,2,2,5,2,3,5,1,26,6,1,5,2,3
"1669",1,6,1,6,4,1,3,1,1,1,1,6,1,1,69,4,3,2,1,2
"1670",1,4,NA,1,3,4,3,6,1,2,3,2,3,3,46,3,1,14,1,3
"1671",2,1,6,5,5,1,1,1,4,2,6,5,5,5,42,6,1,15,2,4
"1672",1,2,1,5,1,5,5,3,1,2,4,2,1,2,50,5,1,5,1,2
"1673",1,5,2,6,4,1,5,5,4,6,5,5,1,2,79,4,3,5,2,2
"1674",1,3,1,3,1,1,3,1,1,4,4,4,3,2,27,5,1,6,2,1
"1675",2,1,4,5,1,6,1,1,4,5,1,6,1,NA,34,6,1,NA,1,4
"1676",1,4,1,4,5,6,4,1,1,6,2,4,2,2,28,6,1,11,2,1
"1677",1,1,4,4,1,6,4,5,1,5,4,4,1,3,32,6,1,6,2,4
"1678",2,1,5,4,3,5,2,2,2,5,3,5,4,NA,39,5,1,NA,1,3
"1679",1,1,6,6,6,1,5,1,1,6,5,5,6,2,33,6,1,10,2,4
"1680",1,3,5,4,5,6,1,1,1,5,1,4,3,3,33,4,4,10,2,2
"1681",1,4,1,4,1,6,4,3,1,4,5,4,1,2,35,4,4,11,2,4
"1682",1,5,1,1,1,6,1,1,1,5,1,1,1,1,26,4,4,3,1,3
"1683",1,5,5,5,4,5,1,2,3,3,1,4,2,NA,42,5,1,NA,1,4
"1684",1,3,1,3,1,6,4,1,1,4,4,4,1,1,68,6,2,6,1,3
"1685",1,5,3,6,5,5,3,1,1,5,1,4,1,2,35,3,1,3,2,2
"1686",2,3,1,5,4,5,3,3,2,5,3,4,1,2,27,3,1,9,2,4
"1687",2,1,2,3,6,4,5,1,3,6,3,6,3,2,34,6,4,13,2,3
"1688",1,5,4,5,2,3,1,1,1,3,1,3,1,2,84,4,3,3,2,3
"1689",1,1,5,4,4,6,6,4,1,5,1,4,1,1,28,3,1,5,2,3
"1690",1,1,5,5,4,5,2,1,6,6,2,6,3,5,43,4,4,3,2,3
"1691",1,4,4,3,5,5,6,1,3,5,2,5,4,3,21,4,1,14,2,4
"1692",1,6,1,6,4,4,5,3,3,6,1,5,4,1,26,3,1,3,1,1
"1693",1,1,6,4,5,1,1,1,4,6,6,2,4,3,24,4,4,2,2,3
"1694",1,1,2,5,6,6,5,4,3,6,2,5,6,3,21,3,2,10,2,2
"1695",2,1,1,1,6,4,5,1,4,4,1,3,4,4,34,6,1,12,2,2
"1696",1,4,6,6,6,6,4,1,1,6,5,4,1,2,47,4,1,14,2,1
"1697",1,1,1,2,1,1,3,1,1,5,2,1,1,3,40,3,1,5,1,2
"1698",1,5,1,4,1,4,2,3,1,4,2,1,3,2,30,4,1,8,2,3
"1699",1,4,1,6,5,2,1,3,5,3,5,5,3,1,60,5,4,2,2,1
"1700",1,2,1,1,1,2,1,2,1,6,1,2,1,3,23,4,1,2,1,1
"1701",1,2,2,5,4,4,3,1,4,4,4,5,4,3,73,3,3,6,2,2
"1702",NA,1,5,4,4,6,2,5,1,6,1,4,1,3,28,5,1,NA,1,1
"1703",1,5,3,5,3,4,3,4,4,5,4,3,3,3,29,3,1,7,1,3
"1704",1,4,6,5,3,5,2,4,1,2,3,4,1,1,71,5,1,NA,1,4
"1705",1,4,4,4,4,5,5,5,1,4,4,6,4,2,49,6,1,10,1,2
"1706",1,4,4,5,1,3,2,5,1,NA,2,5,1,NA,61,4,1,NA,1,2
"1707",1,6,6,3,6,1,6,1,1,4,6,5,1,NA,27,4,1,NA,1,2
"1708",2,1,1,5,1,6,5,6,5,6,6,1,1,NA,28,4,1,NA,1,1
"1709",2,2,1,4,1,5,4,3,1,5,4,3,1,2,30,5,1,8,1,2
"1710",2,1,5,5,5,5,2,2,3,5,3,5,4,NA,22,4,1,NA,1,4
"1711",1,6,5,6,3,5,1,1,1,3,1,4,NA,2,70,3,4,2,2,2
"1712",2,1,6,4,5,6,5,6,6,4,4,5,5,4,47,5,1,15,1,4
"1713",2,1,1,5,1,4,2,3,1,4,5,5,1,2,29,5,1,10,1,2
"1714",2,1,3,3,1,6,5,1,1,5,2,6,1,2,29,6,1,10,1,3
"1715",1,1,6,1,6,6,4,1,4,6,1,4,6,5,21,1,1,7,1,3
"1716",1,1,6,3,6,6,1,1,6,6,1,4,6,5,27,3,1,5,2,3
"1717",1,4,6,6,5,6,3,4,4,6,1,5,1,1,28,3,1,7,2,3
"1718",1,3,6,4,6,2,2,1,1,6,4,4,6,5,24,4,1,10,2,2
"1719",1,2,6,5,5,3,3,5,5,5,2,3,4,4,28,6,2,4,2,4
"1720",1,6,6,1,6,6,1,1,6,6,1,1,1,1,25,4,1,1,2,3
"1721",1,2,2,5,2,6,5,1,1,5,5,4,1,1,29,4,4,3,2,4
"1722",1,1,5,5,5,5,2,1,4,6,1,4,6,3,26,5,4,9,2,4
"1723",1,6,3,6,1,2,1,3,1,2,5,4,1,2,77,5,3,10,1,1
"1724",1,3,5,5,5,4,2,1,4,4,5,5,3,2,51,4,4,1,2,1
"1725",1,4,1,NA,NA,5,6,1,5,1,6,NA,1,3,67,3,3,7,1,4
"1726",1,5,6,4,4,4,3,2,3,2,3,3,3,3,77,4,3,4,2,3
"1727",1,6,1,5,4,1,1,2,3,5,4,2,4,2,23,4,1,2,2,1
"1728",1,4,2,2,3,3,6,2,2,6,1,4,3,3,29,6,2,4,2,2
"1729",NA,4,3,6,4,6,5,6,5,6,5,5,5,1,27,3,4,4,2,4
"1730",1,5,1,4,6,1,3,1,4,6,1,3,1,5,23,2,4,6,2,4
"1731",1,2,6,4,6,4,3,2,6,6,4,6,6,4,30,5,1,4,2,3
"1732",1,2,6,5,6,5,2,1,3,3,1,3,1,3,39,3,2,10,2,4
"1733",1,1,1,4,4,5,2,3,5,6,2,3,6,4,22,3,4,2,2,1
"1734",1,2,5,4,6,6,4,4,4,2,4,2,1,3,53,6,1,15,1,1
"1735",1,3,1,5,1,5,1,2,1,4,5,3,1,1,39,6,1,6,2,1
"1736",2,2,6,4,6,3,2,3,6,3,3,6,6,5,35,4,1,8,1,4
"1737",1,5,3,5,3,2,3,4,3,4,3,3,2,3,74,3,3,5,1,4
"1738",2,1,6,3,1,6,5,5,5,2,3,4,1,3,46,4,3,10,1,3
"1739",1,1,6,2,3,5,3,1,1,5,3,4,5,2,62,4,3,5,1,4
"1740",1,1,6,1,6,6,5,3,1,4,6,6,6,4,45,3,1,1,1,1
"1741",1,3,6,5,6,5,5,1,1,2,1,2,1,3,52,4,1,11,2,4
"1742",1,5,1,5,1,6,1,1,1,1,1,5,1,3,58,3,2,7,2,3
"1743",1,6,6,6,3,6,6,1,3,6,6,3,1,2,68,4,1,12,1,3
"1744",2,1,6,4,5,5,3,3,4,5,5,4,6,3,33,5,1,10,1,4
"1745",2,2,4,2,3,5,1,1,2,5,2,5,5,2,35,6,1,7,1,4
"1746",1,3,1,5,1,1,2,6,1,1,6,2,1,1,43,5,1,6,1,3
"1747",2,1,6,3,6,4,3,1,6,3,2,5,6,NA,40,5,1,NA,1,4
"1748",2,2,5,3,4,5,4,1,5,2,2,5,5,3,40,3,1,12,1,4
"1749",1,5,1,4,1,3,4,3,1,2,5,5,1,2,74,6,3,2,2,4
"1750",1,5,6,2,6,1,1,1,6,6,5,6,1,4,40,4,1,5,1,4
"1751",1,3,6,6,6,6,6,1,1,1,6,1,1,3,75,1,3,10,1,4
"1752",1,6,1,3,1,6,3,1,1,6,1,6,6,4,41,3,1,1,1,2
"1753",1,2,6,5,6,6,5,1,6,1,4,5,6,NA,40,4,1,NA,1,3
"1754",1,6,3,6,1,3,4,1,1,2,2,5,1,1,62,3,4,8,2,3
"1755",1,4,6,2,6,6,1,6,6,5,4,2,3,3,56,3,1,8,1,4
"1756",1,3,6,5,3,5,5,5,5,3,4,3,1,NA,74,6,3,NA,1,2
"1757",NA,2,5,4,1,6,3,4,1,4,4,3,1,2,59,4,1,9,1,1
"1758",1,6,4,6,1,6,4,6,1,6,1,1,1,1,73,2,3,4,1,4
"1759",1,3,5,6,6,6,4,1,6,4,2,4,6,3,35,4,1,7,1,4
"1760",1,6,6,6,1,1,1,1,1,1,1,1,1,3,73,3,3,3,1,2
"1761",1,1,1,5,1,6,5,4,1,5,4,5,1,2,50,4,1,12,2,3
"1762",1,1,4,5,4,5,2,4,4,3,4,5,1,2,75,6,1,11,1,2
"1763",2,1,6,6,6,6,4,1,6,6,6,6,6,5,43,5,1,15,1,4
"1764",1,3,3,6,1,6,5,2,1,6,2,2,1,1,33,3,1,3,1,3
"1765",2,1,2,4,4,4,1,1,1,1,1,4,1,2,53,5,1,3,2,2
"1766",1,5,2,5,2,4,5,4,1,5,2,3,1,NA,59,4,1,NA,1,4
"1767",1,4,4,5,4,4,3,2,3,5,1,5,3,NA,48,6,1,NA,1,3
"1768",1,6,6,6,4,6,1,4,4,6,5,4,1,3,53,2,3,4,1,2
"1769",1,6,3,6,1,5,1,5,4,2,4,2,1,1,77,3,3,5,1,2
"1770",1,1,5,2,3,3,4,1,4,3,6,1,6,2,65,5,3,7,1,3
"1771",1,4,6,5,5,5,5,1,6,6,1,3,4,2,36,3,4,10,2,2
"1772",1,3,6,6,4,6,2,2,3,3,4,4,2,2,58,6,1,10,2,4
"1773",2,1,1,1,4,4,2,1,1,6,1,6,1,1,24,4,1,8,1,3
"1774",1,6,4,6,5,6,6,1,4,6,4,1,1,3,55,4,1,12,1,1
"1775",2,1,6,6,2,6,2,5,3,5,4,2,1,2,35,5,1,13,1,3
"1776",1,4,4,6,3,5,1,4,1,5,6,6,1,2,38,3,1,5,2,2
"1777",2,1,5,3,5,4,3,2,5,5,4,4,4,2,33,6,1,7,1,2
"1778",1,6,5,6,4,6,1,1,3,6,1,4,6,3,35,5,1,10,1,2
"1779",1,6,4,5,4,5,5,1,1,4,1,4,2,3,32,4,4,10,2,3
"1780",2,1,1,6,1,1,4,5,1,4,3,5,1,1,39,5,1,14,1,2
"1781",1,6,1,6,5,6,6,1,5,3,1,5,6,2,23,3,4,1,2,2
"1782",1,1,1,NA,NA,6,5,1,5,6,5,NA,6,3,25,3,1,NA,1,2
"1783",1,1,4,6,6,3,5,4,1,6,3,3,1,3,33,4,2,8,2,2
"1784",2,1,1,5,2,6,5,1,1,4,4,2,2,3,31,6,1,8,1,2
"1785",1,4,6,5,6,5,4,2,6,6,3,3,5,3,24,4,1,7,1,4
"1786",1,3,5,5,6,5,3,4,3,6,2,3,3,1,23,4,4,7,2,4
"1787",1,4,1,6,4,6,4,1,1,4,1,1,1,1,30,3,4,NA,2,2
"1788",2,2,3,6,3,6,3,1,1,4,4,3,1,2,33,4,1,13,2,4
"1789",1,6,4,5,5,6,5,6,4,4,1,3,1,3,25,3,1,3,1,4
"1790",1,5,1,4,1,5,3,2,1,3,2,5,1,2,43,3,1,8,1,3
"1791",1,5,1,1,4,6,1,3,4,5,1,3,1,1,32,3,1,2,2,3
"1792",2,1,1,6,1,1,1,1,1,6,1,6,1,3,34,5,1,11,1,4
"1793",2,1,4,5,6,1,1,1,1,6,1,5,1,3,30,4,4,6,2,3
"1794",2,1,1,1,1,1,4,2,1,6,6,3,1,2,24,4,1,3,1,2
"1795",1,2,4,5,5,5,3,2,1,4,3,4,1,3,33,5,1,10,2,3
"1796",1,2,4,4,5,5,3,4,1,6,1,3,3,3,23,4,4,7,2,3
"1797",2,4,3,5,4,5,4,4,4,6,2,3,2,3,27,4,1,5,1,1
"1798",1,2,5,5,6,5,2,1,2,6,2,3,4,3,32,5,4,10,2,4
"1799",1,4,4,3,4,4,5,1,1,4,3,4,4,3,32,4,4,6,2,2
"1800",1,2,1,5,5,6,2,NA,2,5,2,4,1,3,29,5,1,12,2,1
"1801",1,2,4,5,4,5,1,3,1,4,2,6,3,2,28,4,1,11,2,2
"1802",1,5,4,4,3,6,4,3,3,4,3,4,3,2,39,3,1,3,1,1
"1803",1,4,6,4,5,5,2,1,4,4,2,5,5,2,33,5,4,11,2,3
"1804",1,2,4,5,6,5,2,4,5,6,3,4,3,3,31,4,4,2,2,3
"1805",1,3,4,6,4,5,3,3,6,6,2,4,4,3,24,4,4,2,2,4
"1806",1,5,1,5,4,3,5,4,1,5,3,2,1,NA,25,3,1,NA,1,1
"1807",1,2,3,5,4,5,3,1,2,6,3,4,1,3,39,4,1,8,2,3
"1808",1,4,1,2,1,6,5,2,1,2,3,2,1,1,42,4,2,7,1,4
"1809",1,1,2,5,2,3,NA,1,4,4,3,3,4,3,29,6,1,14,2,3
"1810",2,2,1,3,3,2,3,2,5,5,4,3,1,2,46,3,4,6,2,4
"1811",1,2,4,6,3,6,1,6,1,6,2,4,1,2,53,3,1,13,1,4
"1812",1,3,6,6,6,6,6,2,6,6,1,1,1,4,26,3,4,13,2,3
"1813",1,6,6,5,4,5,5,4,3,1,1,5,1,3,63,3,3,7,2,1
"1814",1,3,3,3,5,5,4,4,2,2,1,5,1,3,21,2,4,9,2,2
"1815",1,6,1,2,1,6,1,1,1,1,5,6,1,3,72,3,3,9,1,1
"1816",1,1,4,NA,NA,6,3,1,1,6,1,NA,3,2,21,3,4,9,2,4
"1817",NA,6,4,5,6,6,4,4,6,4,2,4,2,3,27,3,4,4,2,1
"1818",1,1,6,6,6,6,6,1,1,4,6,6,6,3,26,4,1,4,2,1
"1819",1,4,6,6,1,4,5,1,6,4,4,4,4,3,36,3,4,3,1,1
"1820",2,1,4,6,5,6,5,1,4,6,1,4,2,3,37,4,1,10,1,1
"1821",1,1,6,6,1,6,6,5,1,6,1,3,6,3,21,4,4,10,2,1
"1822",2,1,2,5,6,6,2,1,5,4,1,3,1,3,32,3,1,10,1,2
"1823",1,1,4,4,4,5,5,3,2,5,2,2,1,3,33,4,1,11,1,3
"1824",1,2,2,4,2,4,3,2,2,4,3,4,4,2,37,5,2,10,2,3
"1825",1,4,1,6,4,6,4,4,1,6,1,6,1,3,41,4,1,10,2,1
"1826",1,6,1,1,4,2,2,5,1,6,2,2,5,3,34,4,4,4,2,1
"1827",1,1,5,4,4,6,3,4,4,4,2,4,3,2,28,5,1,6,2,3
"1828",1,1,1,3,5,1,5,1,1,4,1,NA,1,1,32,2,1,5,1,1
"1829",1,5,5,6,3,5,4,6,6,2,1,4,2,3,31,3,1,15,1,4
"1830",1,5,4,5,2,6,4,2,2,4,3,5,1,2,30,5,1,9,2,4
"1831",1,2,4,5,5,5,3,5,6,5,2,2,3,4,31,3,1,9,1,2
"1832",1,3,5,4,5,2,4,2,3,4,4,4,3,2,38,5,1,15,1,2
"1833",2,1,4,1,4,6,3,5,1,4,4,3,1,1,25,4,1,8,1,3
"1834",1,6,3,6,6,1,4,6,4,4,2,4,1,3,71,3,3,4,2,3
"1835",1,2,4,6,5,1,6,6,3,6,2,5,1,1,40,3,4,5,1,2
"1836",1,3,6,4,4,6,3,4,3,4,5,3,3,3,40,4,1,5,1,4
"1837",1,6,1,5,1,3,1,1,1,3,3,3,1,1,61,6,1,3,1,1
"1838",1,4,5,5,6,2,4,4,3,5,2,4,4,3,33,4,4,8,2,4
"1839",2,1,5,4,5,5,1,2,5,5,5,6,2,4,49,6,1,14,1,2
"1840",1,1,6,1,4,6,1,4,1,4,1,5,6,3,41,3,1,12,1,3
"1841",2,1,2,5,1,4,4,3,1,6,3,3,1,2,34,5,1,10,1,4
"1842",1,5,1,6,3,1,1,4,1,5,4,5,1,3,50,2,4,6,2,3
"1843",1,2,1,4,5,1,1,1,1,4,3,4,1,3,46,3,1,6,2,4
"1844",1,3,1,6,2,6,6,6,1,1,1,4,1,2,37,4,1,9,1,1
"1845",1,1,4,4,5,6,1,1,2,6,3,5,5,3,44,4,4,2,2,4
"1846",1,6,2,5,1,6,2,1,1,1,2,4,1,2,62,5,1,7,2,3
"1847",1,4,6,2,5,6,2,2,1,6,1,2,5,3,30,6,1,6,2,3
"1848",1,6,1,2,5,1,1,1,1,3,1,4,1,2,46,1,4,1,1,1
"1849",1,1,6,6,6,4,3,1,1,6,4,5,6,2,44,4,1,7,2,4
"1850",1,6,2,1,1,5,3,1,1,1,1,3,1,2,80,6,3,5,2,3
"1851",2,1,3,5,5,6,2,1,3,4,4,4,1,NA,46,4,1,NA,1,1
"1852",1,2,4,5,5,3,4,3,2,5,3,4,1,3,49,3,1,10,2,2
"1853",1,6,6,6,6,6,6,6,6,1,4,1,1,3,58,1,3,12,1,3
"1854",1,1,5,6,5,1,4,2,4,6,5,4,2,4,47,5,1,15,1,3
"1855",2,1,4,2,2,6,3,1,1,6,1,6,1,2,38,6,1,15,1,4
"1856",1,5,1,4,3,5,4,3,3,4,4,4,1,2,37,3,1,8,2,2
"1857",NA,1,5,1,1,6,1,1,3,3,1,3,1,NA,40,3,1,NA,1,1
"1858",1,6,4,5,6,6,4,2,5,6,3,6,1,3,23,2,4,3,1,1
"1859",2,1,6,4,4,6,5,1,3,4,4,1,4,3,69,4,3,NA,1,1
"1860",1,1,1,2,3,4,4,2,1,5,2,4,1,3,37,3,1,9,2,3
"1861",1,6,6,4,NA,4,6,2,4,2,1,4,4,3,51,4,3,4,2,4
"1862",1,2,5,3,5,2,3,1,2,3,5,3,5,4,45,5,1,8,2,2
"1863",1,6,5,6,6,6,4,1,6,5,1,1,3,NA,33,2,1,NA,1,2
"1864",1,3,5,2,4,1,1,1,1,1,4,2,1,NA,73,5,3,NA,1,4
"1865",1,3,4,5,2,6,5,1,2,4,4,5,1,3,30,4,4,1,1,3
"1866",1,2,1,6,3,2,3,1,1,6,4,2,1,2,29,NA,4,6,1,4
"1867",1,6,5,6,4,6,6,4,1,1,5,2,2,4,52,6,1,11,2,4
"1868",1,1,3,6,1,5,4,1,1,4,2,5,5,1,36,2,1,4,2,2
"1869",1,4,6,6,4,3,5,1,2,4,1,5,1,2,45,6,1,7,2,4
"1870",1,2,5,4,3,1,5,3,1,4,1,4,4,2,39,4,1,6,2,4
"1871",1,5,5,4,2,5,5,6,1,1,4,2,1,3,70,6,3,4,1,3
"1872",1,6,4,6,1,4,1,1,6,1,1,4,1,2,56,3,2,4,2,1
"1873",1,5,4,5,2,5,4,2,1,2,4,2,3,2,70,4,3,10,1,3
"1874",1,4,6,6,6,5,6,1,6,4,4,6,6,5,38,4,2,4,2,3
"1875",2,1,6,1,6,6,3,1,6,5,5,6,6,5,25,4,1,7,2,2
"1876",1,1,6,4,6,6,5,3,5,3,4,4,1,2,50,4,1,15,2,3
"1877",2,2,1,5,1,4,5,1,1,3,1,5,1,2,31,3,1,15,2,3
"1878",2,1,4,5,4,6,2,4,4,5,3,4,1,2,27,4,1,9,2,1
"1879",1,5,6,1,4,6,1,5,1,3,5,1,3,3,66,NA,3,4,1,3
"1880",1,5,4,5,3,4,3,4,4,5,2,4,4,2,35,4,1,8,1,4
"1881",2,2,1,3,4,4,3,4,1,5,4,4,1,2,43,4,1,12,2,4
"1882",1,4,6,4,NA,6,4,1,3,4,1,3,4,3,35,3,1,13,1,4
"1883",2,2,4,4,4,2,2,3,2,4,4,2,3,2,38,3,1,11,1,3
"1884",1,6,1,3,6,3,2,1,1,6,2,1,1,2,37,3,1,5,1,1
"1885",1,6,6,6,3,5,1,1,1,6,1,3,6,3,42,4,1,8,2,3
"1886",2,1,5,4,6,6,3,3,6,5,1,4,6,3,32,3,1,6,1,4
"1887",1,6,6,4,1,6,3,2,1,4,2,4,1,2,45,4,1,8,2,3
"1888",1,6,1,4,1,6,5,1,1,4,2,3,1,3,38,3,4,8,2,2
"1889",NA,1,6,5,5,5,1,1,1,5,4,3,5,3,37,4,1,7,2,2
"1890",1,5,6,4,3,6,2,1,5,4,2,5,4,4,42,2,1,8,1,4
"1891",1,1,6,6,6,6,3,1,1,5,4,6,1,2,43,4,1,11,1,4
"1892",1,1,1,1,1,1,3,3,1,3,1,1,1,2,30,4,4,3,2,4
"1893",1,6,1,4,3,4,4,1,1,3,2,4,1,2,47,3,1,4,1,3
"1894",1,6,6,5,1,6,4,1,4,5,5,5,6,2,72,4,3,5,1,3
"1895",2,1,6,5,4,6,3,5,4,5,5,3,1,1,33,4,1,1,1,1
"1896",NA,6,1,2,1,1,5,6,1,1,1,2,1,2,46,3,4,2,1,1
"1897",1,5,2,3,5,4,5,4,3,5,1,3,3,4,41,4,1,8,1,1
"1898",2,1,6,3,5,1,3,1,5,6,4,5,5,4,25,6,4,6,1,4
"1899",1,1,6,6,1,6,6,1,1,1,4,4,1,3,74,3,4,NA,2,4
"1900",2,2,4,5,5,5,2,1,4,6,4,5,4,2,25,6,4,4,1,4
"1901",1,4,6,4,6,6,3,1,1,5,2,5,6,4,24,3,1,5,1,4
"1902",1,1,6,3,1,6,1,1,4,6,3,3,3,NA,24,3,1,NA,1,1
